"id","player","team","position","age","exp","pos","avg_type","points","pos_rank","drop_off","sd_pts","floor","ceiling","tier","points_vor","rank","floor_vor","floor_rank","ceiling_vor","ceiling_rank"
"0501","Buffalo Bills","BUF","DST",NA,50,"DST","weighted",106.928242778817,11,3.24206091164228,9.06401283833726,94,112.959763081395,6,-10.8981194495339,150,-1,109,-19.7507814922481,182
"0502","Indianapolis Colts","IND","DST",NA,50,"DST","weighted",107.500830745553,9,0.401415610582916,16.7905756846299,78,113.87747706422,7,-10.325531482798,148,-17,158,-18.8330675094232,181
"0503","Miami Dolphins","MIA","DST",NA,50,"DST","weighted",81.3539528785742,32,NA,13.0730210985063,65,90.5222282608696,17,-36.4724093497765,226,-30,200,-42.1883163127738,247
"0504","New England Patriots","NEP","DST",NA,50,"DST","weighted",115.796616436783,4,2.04524285963979,21.0328519874175,94,133.458101744186,3,-2.02974579156739,110,-1,109,0.74755717054262,104
"0505","New York Jets","NYJ","DST",NA,50,"DST","weighted",100.305231893386,16,2.7356719567735,6.75720423677084,85,99.9673502906977,11,-17.5211303349651,174,-10,131,-32.7431942829457,225
"0506","Cincinnati Bengals","CIN","DST",NA,50,"DST","weighted",87.9279691947468,27,0.547355228773895,18.5578618312207,60,99.9000523255814,15,-29.8983930336039,214,-35,211,-32.810492248062,226
"0507","Cleveland Browns","CLE","DST",NA,50,"DST","weighted",97.101362736434,18,0.716070040288614,16.2410394759065,80,110.750165697674,11,-20.7249994919167,180,-15,149,-21.960378875969,195
"0508","Tennessee Titans","TEN","DST",NA,50,"DST","weighted",104.045385955658,12,2.05190672576515,14.5020025652044,79,110.612201834862,8,-13.7809762726928,160,-16,155,-22.098342738781,196
"0509","Jacksonville Jaguars","JAC","DST",NA,50,"DST","weighted",95.2883485989226,21,0.628439568852855,12.1931908816614,74,100.088473837209,14,-22.538013629428,189,-21,168,-32.6220707364341,224
"0510","Pittsburgh Steelers","PIT","DST",NA,50,"DST","weighted",126.894756629742,1,8.05352150560718,25.6867256543704,95,144.11925872093,1,9.06839440139088,88,0,107,11.4087141472868,82
"0511","Denver Broncos","DEN","DST",NA,50,"DST","weighted",100.564059527806,15,1.39256501271784,7.89412108116885,90,105.657805232558,10,-17.2623027005449,172,-5,119,-27.0527393410853,210
"0512","Kansas City Chiefs","KCC","DST",NA,50,"DST","weighted",107.270587491123,10,1.78377312388534,14.2237055563074,84,115.661656976744,6,-10.555774737228,149,-11,135,-17.0488875968992,169
"0513","Las Vegas Raiders","LVR","DST",NA,50,"DST","weighted",82.3701446094889,31,NA,19.3192446452555,63.8,95.3788226744186,17,-35.4562176188618,225,-31.2,204,-37.3317218992248,234
"0514","Los Angeles Chargers","LAC","DST",NA,50,"DST","weighted",86.9374246939461,30,5.07537594991454,11.4130943044585,67.3,92.4336739130435,15,-30.8889375344046,218,-27.7,189,-40.2768706605999,240
"0515","Seattle Seahawks","SEA","DST",NA,50,"DST","weighted",103.326977778691,13,2.71495767424122,16.6930874261415,81,116.490629360465,9,-14.4993844496595,162,-14,142,-16.2199152131783,164
"0516","Dallas Cowboys","DAL","DST",NA,50,"DST","weighted",93.5922591016937,24,3.51625585447339,21.1796973614316,67.2,110.607796511628,14,-24.2341031266569,197,-27.8,190,-22.1027480620155,197
"0517","New York Giants","NYG","DST",NA,50,"DST","weighted",87.4273551307272,28,0.291706383144913,17.7967397168056,64,100.111613372093,15,-30.3990070976235,216,-31,203,-32.5989312015504,223
"0518","Philadelphia Eagles","PHI","DST",NA,50,"DST","weighted",100.659980681094,14,0.225334970498523,13.3928262973202,82,110.586690406977,8,-17.1663815472565,171,-13,138,-22.1238541666667,198
"0519","Arizona Cardinals","ARI","DST",NA,50,"DST","weighted",88.3743514351024,26,0.696689272365418,18.8241421911005,65,102.68850872093,13,-29.4520107932483,210,-30,200,-30.0220358527132,216
"0520","Washington FootballTeam","WAS","DST",NA,50,"DST","weighted",96.6647220338286,19,0.967616055136304,22.9860199320816,71,118.44264244186,12,-21.161640194522,181,-24,179,-14.267902131783,158
"0521","Chicago Bears","CHI","DST",NA,50,"DST","weighted",98.0377571367902,17,1.15471475165894,7.76479001658028,86.4,101.777058139535,12,-19.7886050915604,178,-8.59999999999999,127,-30.9334864341085,220
"0522","Detroit Lions","DET","DST",NA,50,"DST","weighted",87.3338728012185,29,2.68008814950105,12.5210230594079,72,94.8962005813953,16,-30.4924894271321,217,-23,176,-37.8143439922481,235
"0523","Green Bay Packers","GBP","DST",NA,50,"DST","weighted",94.5988512470968,23,1.91389416658079,20.4310466240921,70,112.563672965116,11,-23.2275109812539,194,-25,181,-20.1468716085271,183
"0524","Minnesota Vikings","MIN","DST",NA,50,"DST","weighted",112.21108180635,7,4.32274995244599,17.7791491640206,89,126.092470930233,5,-5.61528042200081,127,-6,121,-6.61807364341084,133
"0525","Tampa Bay Buccaneers","TBB","DST",NA,50,"DST","weighted",108.275832962255,8,0.890123843917394,19.5317098948376,78,118.765421511628,7,-9.55052926609559,145,-17,158,-13.9451230620155,155
"0526","Atlanta Falcons","ATL","DST",NA,50,"DST","weighted",91.7776550593383,25,3.62649474441371,10.5767917679015,72,94.578623853211,15,-26.0487071690124,199,-23,176,-38.1319207204324,236
"0527","Carolina Panthers","CAR","DST",NA,50,"DST","weighted",96.105863358462,20,1.10120565247935,22.1487851212777,69,115.761825581395,14,-21.7204988698886,186,-26,182,-16.9487189922481,168
"0528","Los Angeles Rams","LAR","DST",NA,50,"DST","weighted",116.928363701991,3,1.78524005892832,19.8106541825185,89,131.71175872093,3,-0.897998526359387,105,-6,121,-0.998785852713183,108
"0529","New Orleans Saints","NOS","DST",NA,50,"DST","weighted",113.013116304944,6,2.76965892064189,15.6024653109015,92,123.288561046512,4,-4.81324592340631,123,-3,113,-9.42198352713177,140
"0530","San Francisco 49ers","SFO","DST",NA,50,"DST","weighted",120.754106546277,2,4.39161647689019,15.2670329934605,104,132.961773255814,2,2.92774431792679,99,9,85,0.251228682170535,106
"0531","Baltimore Ravens","BAL","DST",NA,50,"DST","weighted",114.489630849343,5,1.87753179369552,10.0081736591458,97,118.261627906977,4,-3.33673137900804,118,2,100,-14.4489166666667,161
"0532","Houston Texans","HOU","DST",NA,50,"DST","weighted",94.7209668130428,22,0.625411638647506,12.89794823093,71,97.6381651376147,14,-23.1053954153079,193,-24,179,-35.0723794360287,230
"4397","Roosevelt Nix","FA","RB",28,6,"RB","weighted",0.5,152,0.245,NA,0.5,0.5,15,-128.225439541864,517,-109.817,479,-154.59736089917,541
"4925","Drew Brees","NOS","QB",41,19,"QB","weighted",291.243458522685,10,8.12636153266033,15.11663468261,272.8,309.474058545455,5,15.3874712309625,78,16.3333333333333,72,2.2049543582433,98
"5848","Tom Brady","TBB","QB",43,20,"QB","weighted",292.275093396348,8,0.961929276293006,26.2756193628256,262.24,326.798340455164,4,16.4191061046253,74,5.77333333333331,92,19.5292362679531,71
"6997","Jason Witten","LVR","TE",38,17,"TE","weighted",57.0705274685798,40,0.357084155174967,27.7929693968525,20.7,94.6487544483986,9,-66.6301847145995,295,-86.2733333333333,320,-49.3849228944247,267
"7393","Larry Fitzgerald","ARI","WR",37,16,"WR","weighted",107.590898647445,68,2.35040394938194,15.2098141464603,95.692,129.388772727273,10,-50.5185696753108,259,-42.158,221,-50.1415379057479,271
"7394","Philip Rivers","IND","QB",39,16,"QB","weighted",248.006392481763,24,2.65727329660322,22.3874350628365,227.38,281.229441103203,7,-27.8495948099593,207,-29.0866666666667,197,-26.0396630840085,205
"7401","Ben Roethlisberger","PIT","QB",38,16,"QB","weighted",262.371142532706,19,8.63184209738631,18.1267780773008,243.26,285.525073354037,6,-13.4848447590167,159,-13.2066666666667,139,-21.744030833174,191
"7480","Matt Schaub","ATL","QB",39,16,"QB","weighted",14.4742503725782,51,0.92475652544177,4.95399010899295,11.06,17.3471886850153,10,-261.381736919144,639,-245.406666666667,610,-289.921915502196,644
"7813","Alex Smith","WAS","QB",36,15,"QB","weighted",10.4690666666667,58,0.5531682976504,7.62302880405839,4.4,17.031926121372,11,-265.386920625056,646,-252.066666666667,625,-290.237178065839,645
"7836","Aaron Rodgers","GBP","QB",37,15,"QB","weighted",282.577255396104,12,10.0819021565726,14.1207697861342,269,303.607344714534,5,6.72126810438175,92,12.5333333333333,78,-3.66175947267692,121
"7877","Frank Gore","NYJ","RB",37,15,"RB","weighted",59.1699188033635,76,1.01317298332222,18.286376003178,40.6,84.5847356327637,12,-69.5555207385001,303,-69.717,276,-70.5126252664061,310
"8062","Ryan Fitzpatrick","MIA","QB",38,15,"QB","weighted",191.388311713788,32,84.4890255452062,60.1769366657539,111.44,263.848166740092,8,-84.4676755779343,340,-145.026666666667,598,-43.4209374471192,252
"8153","Robbie Gould","SFO","K",38,15,"K","weighted",112.800347435982,7,3.2190960681698,34.0658600954018,70.187609746157,142.488768406926,1,2.14606404544654,102,-21.567642253265,173,11.0942954777287,83
"8269","Marcedes Lewis","GBP","TE",36,14,"TE","weighted",25.8561809635723,72,0.288558012752603,10.5529157874232,10.1,34.9104651162791,12,-97.844531219607,385,-96.8733333333333,373,-109.123212226544,397
"8359","Stephen Gostkowski","TEN","K",36,14,"K","weighted",83.1703652161152,34,9.82349388692234,23.0909219875301,63.2506272282501,113.345464285714,2,-27.4839181744207,206,-28.504624771172,195,-18.0490086434834,176
"8658","Adrian Peterson","DET","RB",35,13,"RB","weighted",76.121522324758,59,1.20003416491987,18.139933445608,49.2,96.5320269710343,11,-52.6039172171056,262,-61.117,261,-58.5653339281355,292
"8673","Ted Ginn Jr.","CHI","WR",35,13,"WR","weighted",33.4595517467759,128,1.97638071441847,1.54079800555352,31.049,33.622752293578,18,-124.64991657598,501,-106.801,450,-145.907558339443,504
"8687","Greg Olsen","SEA","TE",35,13,"TE","weighted",97.4743822491175,23,4.15358055934857,6.4626707332109,88,103.448394495413,6,-26.2263299340618,200,-18.9733333333333,163,-40.5852828474104,243
"8742","Mason Crosby","GBP","K",36,13,"K","weighted",106.489044528702,12,0.324675957671971,23.7159626377763,79.1194775829689,134.09208767039,1,-4.16523886183373,120,-12.6357744164532,137,2.69761474119227,96
"8851","Nick Folk","FA","K",36,13,"K","weighted",116.740554699538,6,4.65992597833468,1.93747258045115,115.36,117.828094801223,1,6.08627130900187,95,23.6047480005779,69,-13.5663781279745,150
"8930","Matt Prater","DET","K",36,14,"K","weighted",106.095953287508,14,1.18995838064508,25.2640870178032,72.8478150559681,129.611692963847,1,-4.55833010302763,122,-18.907436943454,162,-1.78277996535036,110
"8944","Matt Moore","FA","QB",36,13,"QB","weighted",12.713,54,0.601652347652346,NA,12.713,12.713,11,-263.142987291722,642,-243.753666666667,604,-294.556104187211,654
"9064","Joe Flacco","NYJ","QB",35,12,"QB","weighted",22.4860534124629,45,1.79476981022528,19.3322993976402,9.1,33.6480060606061,10,-253.369933879259,633,-247.366666666667,616,-273.621098126605,637
"9073","Chad Henne","KCC","QB",35,12,"QB","weighted",6.67011904761905,68,0.586435515577318,4.06937626880332,3.28,10.3673183139535,12,-269.185868244103,656,-253.186666666667,630,-296.901785873258,659
"9075","DeSean Jackson","PHI","WR",34,12,"WR","weighted",128.420053125032,57,1.95489198412827,26.8268295521414,89.05,157.702882562278,9,-29.6894151977239,212,-48.8,235,-21.827428070743,193
"9099","Matt Ryan","ATL","QB",35,12,"QB","weighted",291.382869717424,9,3.93267116410942,17.4648591032267,265.9,314.094636363636,4,15.526882425702,76,9.43333333333334,83,6.8255321764251,89
"9200","Matt Slater","NEP","WR",35,12,"WR","weighted",1.504,213,0.2215,NA,1.504,1.504,46,-156.605468322756,607,-136.346,581,-178.026310633021,613
"9308","Danny Amendola","DET","WR",35,12,"WR","weighted",103.536783469476,73,3.68807101747126,17.8580226961177,83.214,127.591351744186,10,-54.5726848532804,269,-54.636,245,-51.9389588888346,274
"9319","Steven Hauschka","FA","K",35,12,"K","weighted",67.4070913792155,37,4.36116795356273,62.9180206156266,23.1204819277108,103.161231900077,2,-43.2471920113204,240,-68.6347700717112,273,-28.2332410291204,212
"9431","Matthew Stafford","DET","QB",32,11,"QB","weighted",271.757771778137,14,2.54848210368112,25.0710736290634,245.9,303.634618289683,5,-4.09821551358516,119,-10.5666666666667,132,-3.63448589752807,120
"9448","LeSean McCoy","TBB","RB",32,11,"RB","weighted",57.5556624795524,78,1.03514661586264,31.5698340477329,19,96.6339223916287,12,-71.1697770623112,306,-91.317,340,-58.4634385075412,291
"9474","Jared Cook","NOS","TE",33,11,"TE","weighted",132.096308623298,8,1.57464346498139,13.211379231854,117.315,147.608555045872,3,8.39559644011871,89,10.3416666666667,82,3.57487770304832,95
"9662","Julian Edelman","NEP","WR",34,11,"WR","weighted",169.398268003142,32,6.7138662515184,13.3528040383761,152,185.695,7,11.2887996803859,84,14.15,76,6.16468936697939,91
"9686","Ryan Succop","TBB","K",34,11,"K","weighted",91.3464677913436,29,1.99223852978892,39.8331301850846,18.44331303838,128.077453807065,2,-19.3078155991923,176,-73.311938961042,284,-3.31701912213265,118
"9694","Graham Gano","NYG","K",33,11,"K","weighted",77.3339639502517,35,8.95052890657693,26.669666403101,47.8,100.888369565217,2,-33.3203194402842,223,-43.9552519994221,225,-30.5061033639803,219
"9706","Chase Daniel","DET","QB",34,11,"QB","weighted",5.87426095238095,70,1.54812384358811,5.51476436472795,0.122,10.5345058139535,11,-269.981726339341,658,-256.344666666667,640,-296.734598373258,658
"9714","Brian Hoyer","NEP","QB",35,11,"QB","weighted",12.5826953046953,55,1.28243816183816,7.31544995072022,7.034,19.2565,11,-263.273291987027,643,-249.432666666667,620,-288.012604187211,643
"9831","Golden Tate","NYG","WR",32,10,"WR","weighted",142.233772645849,45,0.918619189827552,17.9991517916439,122.5,165.707133027523,8,-15.8756956769066,167,-15.35,150,-13.8231776054976,153
"9899","Colt McCoy","NYG","QB",34,10,"QB","weighted",9.44987892981336,60,0.301756724150167,6.64474358216849,1.5,13.9853034300792,11,-266.406108361909,648,-254.966666666667,634,-293.283800757132,650
"9902","Rob Gronkowski","TBB","TE",31,10,"TE","weighted",130.045384785581,10,2.01048412399581,21.841611084201,108.994,161.406090909091,3,6.34467260240123,94,2.02066666666667,99,17.3724135662677,77
"9918","Emmanuel Sanders","NOS","WR",33,10,"WR","weighted",146.888463917967,40,0.404652736774779,21.0740150440634,127.1,177.377704626335,8,-11.2210044047886,151,-10.75,134,-2.15260600668609,112
"9921","Andre Roberts","BUF","WR",32,10,"WR","weighted",20.8080486381323,150,1.21229604509782,14.0845132744685,9.75,32.4966459102902,23,-137.301419684624,544,-128.1,533,-147.03366472273,509
"9925","Jimmy Graham","CHI","TE",34,10,"TE","weighted",74.9549994957136,35,11.2117580151025,11.4800835889107,61.837,86.4647153024911,7,-48.7457126874658,257,-45.1363333333333,230,-57.5689620403321,288
"9988","Antonio Brown","FA*","WR",32,10,"WR","weighted",82.2,88,2.23489334793796,NA,82.2,82.2,13,-75.909468322756,318,-55.65,247,-97.3303106330206,371
"10261","A.J. Green","CIN","WR",32,9,"WR","weighted",174.914487142199,28,2.9282703679458,13.8212881440289,160.995,195.142740213523,6,16.805018819443,73,23.145,71,15.6124295805025,78
"10262","Blaine Gabbert","TBB","QB",31,9,"QB","weighted",15.4997333333333,50,1.08934436164928,10.2574072344534,9.74,25.0629357798165,10,-260.356253958389,638,-246.726666666667,614,-282.206168407395,641
"10271","Julio Jones","ATL","WR",31,9,"WR","weighted",236.949190246935,3,7.98631853924422,8.66771543713077,223.69,247.131802325581,3,78.8397219241793,22,85.84,19,67.6014916925608,32
"10273","Cam Newton","NEP","QB",31,9,"QB","weighted",273.232934700926,13,2.0841910613841,25.4239926638598,249.54,308.698635726496,5,-2.62305259079659,113,-6.9266666666667,123,1.42953153928471,101
"10276","Mark Ingram","BAL","RB",31,9,"RB","weighted",176.327619228014,25,6.89934524745414,22.2059027471888,152.579,208.691212722512,6,47.6021796861507,38,42.262,48,53.5938518233426,36
"10308","Randall Cobb","HOU","WR",30,9,"WR","weighted",105.337112500637,69,0.607777834583487,18.0404456502445,82.2,127.394545454545,10,-52.772355822119,263,-55.65,247,-52.1357651784752,276
"10312","Kyle Rudolph","MIN","TE",31,9,"TE","weighted",93.8519788199697,24,4.73934304043783,7.30930232305832,86.6,103.730551601423,6,-29.8487333632096,213,-20.3733333333333,166,-40.3031257413998,241
"10313","Andy Dalton","DAL","QB",33,9,"QB","weighted",28.530885051513,41,3.23997933722728,25.3593385909473,4.22,53.3101818181818,10,-247.325102240209,629,-252.246666666667,626,-253.958922369029,632
"10354","Luke Stocker","ATL","TE",32,9,"TE","weighted",15.1005196374622,94,0.747620978743905,9.38099070555996,7.703,23.4010101744186,15,-108.600192545717,429,-99.2703333333333,393,-120.632667168405,422
"10368","Taiwan Jones","BUF","RB",32,9,"RB","weighted",1.39046224961479,148,0.142153312788906,0.0848528137423858,1.33,1.43809174311927,15,-127.334977292249,512,-108.987,472,-153.659269156051,536
"10378","Anthony Sherman","KCC","RB",32,9,"RB","weighted",8.73649306625578,131,0.335769645608629,0.0905096679918782,8.672,8.78729785932722,14,-119.988946475608,480,-101.645,405,-146.310063039843,506
"10389","Dion Lewis","NYG","RB",30,9,"RB","weighted",61.3340763807286,75,2.3702023987817,18.3116417307247,33.284,79.3601818181818,12,-67.3913631611351,299,-77.033,295,-75.7371790809881,319
"10398","Lee Smith","BUF","TE",33,9,"TE","weighted",11.7997764350453,103,0.458097883395395,3.07796036323722,8.299,14.0570642201835,16,-111.900935748134,445,-98.6743333333333,386,-129.97661312264,444
"10413","Tyrod Taylor","LAC","QB",31,9,"QB","weighted",209.234873793966,29,11.9598140680583,61.9048425617754,92.7244339692412,262.921715031056,8,-66.6211134977565,294,-163.742232697425,600,-44.3473891561554,256
"10432","Virgil Green","LAC","TE",32,9,"TE","weighted",22.2379821635281,80,0.724208469941761,8.8899575258728,13.3,33.3683139534884,13,-101.462730019651,399,-93.6733333333333,356,-110.665363389335,401
"10487","Kai Forbath","FA","K",33,9,"K","weighted",59.0614481409002,40,45.9682978195636,38.4868119474392,31.9714285714286,80.9321756225426,3,-51.5928352496357,261,-59.7838234279935,258,-50.4622973066551,272
"10506","Dan Bailey","MIN","K",32,9,"K","weighted",101.841356138412,21,0.376643688663165,28.36780718536,71.4985842206485,125.582357142857,2,-8.81292725212371,138,-20.2566677787735,165,-5.81211578634057,128
"10514","Nick Bellore","SEA","RB",31,9,"RB","weighted",1.89807550077042,146,0.35284437596302,0.484368145112785,1.365,1.98202370030581,15,-126.827364041093,510,-108.952,471,-153.115337198864,533
"10696","Robert Griffin III","BAL","QB",30,8,"QB","weighted",19.3126956521739,47,3.12398104213914,10.8915300028378,10.1,31.4130275229358,10,-256.543291639548,635,-246.366666666667,613,-275.856076664276,639
"10697","Ryan Tannehill","TEN","QB",32,8,"QB","weighted",267.878863847966,16,1.76217059647672,15.5533980477599,255.44,288.707260181818,6,-7.97712344375645,134,-1.0266666666667,110,-18.5618440053931,179
"10699","Nick Foles","CHI","QB",31,8,"QB","weighted",115.994439340212,33,29.0441949899415,82.6596726044047,30.72,218.145826329644,9,-159.861547951511,621,-225.746666666667,602,-89.1232778575674,349
"10700","Kirk Cousins","MIN","QB",32,8,"QB","weighted",248.596934291756,23,1.29152692069405,19.2515670377661,234.18,278.995384409938,7,-27.2590529999667,204,-22.2866666666667,174,-28.2737197772734,213
"10703","Russell Wilson","SEA","QB",32,8,"QB","weighted",321.971922006931,5,13.1733543860079,14.4564821313953,306.58,341.728746094903,3,46.1159347152087,41,50.1133333333333,36,34.4596419076917,58
"10722","Alshon Jeffery","PHI","WR",30,8,"WR","weighted",105.143876895489,70,1.01159036233896,44.0579420349317,51.92,158.459954545455,10,-52.9655914272666,264,-85.93,318,-21.070356087566,186
"10723","Mohamed Sanu","FA","WR",31,8,"WR","weighted",0.9,216,0.3,Inf,0.9,0.9,53,-157.209468322756,610,-136.95,584,-178.630310633021,616
"10729","T.Y. Hilton","IND","WR",31,8,"WR","weighted",180.418454866364,26,3.27644293251916,13.3408826514688,164.4,198.703045454545,6,22.3089865436081,69,26.55,65,19.1727348215249,72
"10738","Marvin Jones","DET","WR",30,8,"WR","weighted",157.576110426151,36,3.21151912778785,14.4163260788335,138.7,175.069954545455,7,-0.533357896605395,104,0.849999999999994,104,-4.46035608756605,124
"10862","Randy Bullock","CIN","K",31,8,"K","weighted",95.1568534360984,27,2.2580022445794,22.3722054073679,67.2570085344936,113.123709716591,2,-15.4974299544374,165,-24.4982434649285,180,-18.2707632126065,178
"10868","Greg Zuerlein","DAL","K",33,8,"K","weighted",121.437303447832,5,6.66685238007217,29.4313521979152,85.0846029340738,150.023222955876,1,10.7830200572964,86,-6.67064906534824,122,18.628750026678,74
"10935","Alex Tanney","FA","QB",33,8,"QB","weighted",0.0012,80,0.0767,NA,0.0012,0.0012,19,-275.854787291722,668,-256.465466666667,643,-307.267904187211,671
"10940","Derek Carrier","LVR","TE",30,8,"TE","weighted",18.514445364518,87,1.1444738874999,7.95190144676403,7.738,25.5231686046512,14,-105.186266818661,417,-99.2353333333333,392,-118.510508738172,419
"10948","Case Keenum","CLE","QB",32,8,"QB","weighted",22.0698715523013,46,4.29886929643652,14.0687437812044,11.28,37.805504587156,10,-253.786115739421,634,-245.186666666667,609,-269.463599600055,635
"10960","Josh Gordon","SEA","WR",29,8,"WR","weighted",95.3,79,1.45676341074537,Inf,95.3,95.3,11,-62.809468322756,287,-42.55,222,-84.2303106330206,335
"10973","Cole Beasley","BUF","WR",31,8,"WR","weighted",117.363815431165,62,2.33956347975634,22.662283021962,79.693,142.442954545455,10,-40.7456528915911,235,-58.157,254,-37.087356087566,233
"10976","Justin Tucker","BAL","K",31,8,"K","weighted",133.468389510128,1,1.31402731495214,28.1235826417108,98.7280163294751,162.159329087157,1,22.8141061195923,67,6.97276433005305,89,30.764856157959,62
"10983","Chris Hogan","NYJ","WR",32,9,"WR","weighted",29.2702159533074,132,1.48006014594196,20.471113993078,12.75,46.5186501319261,18,-128.839252369449,522,-125.1,522,-133.011660501094,457
"11104","Josh Bellamy","NYJ","WR",31,8,"WR","weighted",6.18369491525424,189,0.381194915254238,4.4413376926327,3.019,8.67670198776758,38,-151.925773407502,583,-134.831,569,-170.853608645253,577
"11150","Geno Smith","SEA","QB",30,7,"QB","weighted",3.84562742175857,72,0.655627421758569,6.23102495581586,-0.672,7.2805738372093,11,-272.010359869964,660,-257.138666666667,648,-299.988530350002,663
"11151","Matt Barkley","BUF","QB",30,7,"QB","weighted",16.2293088595557,48,0.405382012632174,15.8792774910722,8.74,32.2318486238532,10,-259.626678432167,636,-247.726666666667,617,-275.037255563358,638
"11152","Mike Glennon","FA","QB",31,7,"QB","weighted",-0.08,82,NA,NA,-0.08,-0.08,21,-275.935987291722,670,-256.546666666667,646,-307.349104187211,673
"11177","Kenjon Barner","FA","RB",31,7,"RB","weighted",2.69264406779661,143,0.453428351309707,2.50457221896275,0.908,4.09850795107034,15,-126.032795474067,507,-109.409,474,-150.9988529481,518
"11182","Rex Burkhead","NEP","RB",30,7,"RB","weighted",70.6846724025911,65,0.292266248625921,18.1647034317693,59.6,96.2378440366973,11,-58.0407671392725,274,-50.717,238,-58.8595168624726,293
"11186","Chris Thompson","JAC","RB",30,7,"WR","weighted",NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA
"11186","Chris Thompson","JAC","RB",30,7,"RB","weighted",108.949534507254,44,3.35399281978312,23.3860532330954,86.8,141.951284713424,10,-19.7759050346094,177,-23.517,177,-13.1460761857457,148
"11192","Le'Veon Bell","NYJ","RB",28,7,"RB","weighted",202.732250182242,19,4.97324605666046,32.3689232703231,167.991,249.310659945981,5,74.0068106403781,26,57.674,32,94.2132990468116,21
"11193","Giovani Bernard","CIN","RB",29,7,"RB","weighted",74.1134381397532,62,2.72839366167565,10.4854367348401,65,87.8418604651163,11,-54.6120014021105,270,-45.317,232,-67.2555004340536,303
"11222","Keenan Allen","LAC","WR",28,7,"WR","weighted",189.114594202391,21,3.06142607528668,13.5087580669765,171.676,204.787409090909,5,31.0051258796349,59,33.826,57,25.2570984578885,67
"11225","Cordarrelle Patterson","CHI","WR",29,7,"WR","weighted",37.7875778210117,125,1.65656549435528,13.5972177386831,26.55,50.4368447204969,17,-120.321890501744,483,-111.3,492,-129.093465912524,441
"11227","Kenny Stills","HOU","WR",28,7,"WR","weighted",93.9655380646073,80,2.42175555640613,24.0930120194285,59,122.719323843416,11,-64.1439302581487,290,-78.85,301,-56.8109867896042,284
"11228","Robert Woods","LAR","WR",28,7,"WR","weighted",198.479078790756,14,2.06644170023381,12.2431229401804,181.65,211.927772727273,5,40.3696104679995,48,43.8,44,32.3974620942521,61
"11232","DeAndre Hopkins","ARI","WR",28,7,"WR","weighted",224.264038380916,5,12.7890419273873,20.3312573185196,210,254.895772727273,3,66.1545700581604,30,72.15,23,75.3654620942521,28
"11244","Travis Kelce","KCC","TE",31,7,"TE","weighted",211.443356518485,1,28.3862443728447,20.8271002866786,174.55,232.4645,1,87.7426443353053,19,67.5766666666667,25,88.4308226571768,22
"11247","Zach Ertz","PHI","TE",30,7,"TE","weighted",170.398422604057,3,7.59644630409869,12.7440382036716,156.8,186.259021352313,2,46.6977104208777,40,49.8266666666667,37,42.2253440094899,48
"11248","Jordan Reed","SFO","TE",30,7,"TE","weighted",41.3359036427732,50,2.31385588072545,24.9262634457263,4.35,60.7365699208443,10,-82.3648085404061,336,-102.623333333333,414,-83.2971074219789,334
"11250","Tyler Eifert","JAC","TE",30,7,"TE","weighted",84.2669409984871,27,5.18994618592467,12.8144546421548,58.977,94.2177224199288,7,-39.4337711846922,230,-47.9963333333333,234,-49.8159549228944,268
"11252","Levine Toilolo","NYG","TE",29,7,"TE","weighted",21.7136204465335,81,0.67178772187269,25.1227597382027,4.8,53.6018895348837,13,-101.987091736646,405,-102.173333333333,409,-90.4317878079395,354
"11257","Vance McDonald","PIT","TE",30,7,"TE","weighted",54.6457602820212,44,5.28546656776489,15.5049391745461,45.65,75.9216860465116,9,-69.0549519011582,302,-61.3233333333333,262,-68.1119912963116,306
"11337","Darren Fells","HOU","TE",34,8,"TE","weighted",78.0279646999496,30,0.62258950482979,14.7717007566919,48.907,87.2122295514512,7,-45.6727474832298,249,-58.0663333333333,253,-56.8214477913721,285
"11367","Kyle Juszczyk","SFO","RB",29,7,"RB","weighted",49.8020152050222,87,1.30201520502224,12.6728942134246,35.737,62.6808575581395,12,-78.9234243368414,328,-74.58,289,-92.4165033410303,358
"11381","Luke Willson","SEA","TE",30,7,"TE","weighted",20.0670264550265,85,1.08820037616406,8.51166498874554,11.843,29.4546818181818,14,-103.633685728153,412,-95.1303333333333,364,-114.578995524641,409
"11387","Dustin Hopkins","WAS","K",30,7,"K","weighted",96.2452896148284,26,1.44124560093194,22.2502452869875,69.2999821577164,116.960290372671,2,-14.4089937757075,161,-22.4552698417057,175,-14.4341825565269,160
"11390","Latavius Murray","NOS","RB",30,7,"RB","weighted",126.177611304753,37,1.69031681679455,20.0956334779422,103.135,153.094720312189,9,-2.54782823711028,112,-7.182,124,-2.00264058698133,111
"11399","Ryan Griffin","NYJ","TE",30,7,"TE","weighted",60.8402763489662,39,3.85016037060167,29.8596743375557,29.894,100.145142348754,9,-62.8604358342131,288,-77.0793333333333,296,-43.8885349940688,255
"11441","Ryan Griffin","TBB","QB",31,7,"QB","weighted",0.263,77,0.083,NA,0.263,0.263,16,-275.592987291722,665,-256.203666666667,638,-307.006104187211,668
"11448","Demetrius Harris","CHI","TE",29,7,"TE","weighted",27.4402620446534,68,0.353898683527696,11.0547562778237,18.6,41.5892441860465,12,-96.260450138526,377,-88.3733333333333,328,-102.444433156777,380
